geom,value,id
POINT(-1.6330510275 51.7979456592),375000,250351
POINT(-1.2541886599 51.5973873614),375000,660402
POINT(-1.4623518823 51.5638700172),375000,366668
POINT(-1.215504336 51.7258858528),375000,460626
POINT(-1.2679628354 51.6045323989),375000,461009
POINT(-1.6666107061 51.5806505579),375000,637733
POINT(-1.2909803822 51.6796093138),375000,713330
POINT(-1.2181877766 51.7247618382),375000,71633
POINT(-1.270247719 51.6124322717),375000,92468
POINT(-1.272409159 51.6064122857),375000,155594
POINT(-1.1303660664 51.6045477225),375000,374440
POINT(-1.2851349686 51.6337709131),375000,391423
POINT(-1.2234453843 51.7381488499),375000,655666
POINT(-1.395865081 51.8232293607),375000,425406
POINT(-1.2363579453 51.6129003346),375000,501490
POINT(-1.4121806467 51.5903257811),375000,637747
POINT(-1.1613155104 51.9187627547),375000,670019
POINT(-0.9663174398 51.7416988886),375000,700323
POINT(-0.9731820612 51.4658113483),375000,513141
POINT(-1.5532466122 51.9378324331),375000,33191
POINT(-1.281154322 51.6305636183),375000,460433
POINT(-1.4303724848 51.5900377547),375000,529473
POINT(-1.1150280908 51.8983191703),375000,577183
POINT(-1.4313699704 51.5933874744),375000,344596
POINT(-1.2775634411 51.8127715311),375000,363118
POINT(-1.1966362868 51.7146180193),375000,445751
POINT(-1.2361823532 51.7317224898),375000,480735
POINT(-0.9784440969 51.4628899714),375000,669155
POINT(-1.0776662289 51.6662870743),375000,411485
POINT(-1.2533418622 51.6058880726),375000,495266
POINT(-0.9596881191 51.4673107944),375000,597337
POINT(-0.9848933816 51.4550779554),375000,310212
POINT(-0.9696243093 51.5048952925),375000,462685
POINT(-1.3418857129 51.6669751835),375000,311719
POINT(-1.1405092324 51.889759622),375000,436306
POINT(-1.2649502161 51.6086767266),375000,485783
POINT(-1.295301619 51.7487166984),375000,501990
POINT(-1.5892656251 51.7683095573),375000,53385
POINT(-1.2435383735 51.6162287065),375000,711714
POINT(-1.1455365317 51.9112404111),460000,143261
POINT(-1.3687047502 51.9300467226),460000,89081
POINT(-1.4405524597 51.6085644814),460000,75374
POINT(-1.3434372529 52.0789157847),460000,7570
POINT(-1.3747775761 51.7795744911),460000,130734
POINT(-1.2265626522 51.6249929653),460000,48303
POINT(-1.4990569056 51.7916873541),460000,128945
POINT(-1.2840406132 51.6757638561),460000,522474
POINT(-1.4850367403 51.6245932074),460000,343910
POINT(-0.912981518 51.5359727279),460000,535168
POINT(-1.3126157681 51.8123969588),460000,27605
POINT(-1.2268658531 51.7413903267),460000,467574
POINT(-1.2331515176 51.7491011864),460000,497513
POINT(-1.2921043237 51.6780245795),460000,395447
POINT(-1.2379703575 51.7459495356),460000,628400
POINT(-0.9741528338 51.7385125732),460000,704656
POINT(-1.3691097021 52.0620273255),460000,119665
POINT(-1.2265626522 51.6249929653),460000,374278
POINT(-1.2293770774 51.7427645183),460000,399178
POINT(-1.3651941816 51.8778158515),460000,439281
POINT(-0.9663174398 51.7416988886),460000,595164
POINT(-1.3684077935 52.0611154642),460000,49613
POINT(-1.1471880476 51.5690909825),460000,302159
POINT(-1.3008834097 51.7493434417),460000,128948
POINT(-1.2252402572 51.6237524037),460000,142686
POINT(-1.4852451893 51.7682231505),460000,24205
POINT(-1.3187437877 51.7127901901),460000,79243
POINT(-1.0174204519 51.6459094882),460000,514321
POINT(-0.9011832657 51.5385514283),460000,586026
POINT(-1.2750455707 51.8729616767),460000,107841
POINT(-1.4082744993 52.0078535927),460000,139176
POINT(-1.6323964456 51.798195371),460000,209295
POINT(-1.3225367695 52.0338700231),460000,3936
POINT(-1.3263391384 51.625202359),460000,17190
POINT(-1.4217472357 51.603132362),460000,113801
POINT(-1.2191951214 51.7259553857),460000,332891
POINT(-1.2421077723 51.7116561539),460000,391743
POINT(-0.9770213626 51.6909986743),460000,498450
POINT(-1.4377779951 51.5958550636),460000,45780
POINT(-0.9872862438 51.5244984215),460000,452247
POINT(-1.1144360799 51.6269708911),460000,89515
POINT(-1.1647080758 51.8542024207),460000,358731
POINT(-1.1481779879 51.5740256108),460000,343890
POINT(-1.6263951457 51.813749222),460000,720525
POINT(-0.9868135503 51.4801823864),460000,80387
POINT(-0.93254334 51.5256318082),460000,267963
POINT(-1.6511691096 51.5975547038),460000,26038
POINT(-1.3691097021 52.0620273255),460000,134785
POINT(-1.3484847586 52.0529511236),460000,40334
POINT(-1.2132453967 51.9458612301),460000,300640
POINT(-1.3050596058 51.7471742748),460000,165223
POINT(-1.3041819817 51.7505588513),460000,162639
POINT(-1.4203574903 51.5898089148),460000,57981
POINT(-1.538977974 51.9448084532),460000,234943
POINT(-1.2265626522 51.6249929653),460000,48304
POINT(-0.9115223868 51.7050573544),460000,51396
POINT(-1.5816725588 51.6505492844),460000,134891
POINT(-1.2286739572 51.7211266708),460000,335855
POINT(-1.2426648181 51.6166456876),460000,499395
POINT(-1.22282533 51.7278676119),460000,433787
POINT(-1.124296764 51.5965270162),460000,576186
POINT(-1.1144360799 51.6269708911),460000,18499
POINT(-1.2132453967 51.9458612301),460000,300641
POINT(-1.1593111712 51.6150718373),460000,348480
POINT(-1.2920127415 51.6764774828),460000,410348
POINT(-1.2265626522 51.6249929653),460000,374277
POINT(-1.2250874759 51.7175245436),300000,240778
POINT(-1.4950120406 51.7864550458),300000,669880
POINT(-1.4274314714 51.6046618156),300000,142120
POINT(-1.5887114199 51.7718861623),300000,359769
POINT(-1.1439402936 51.9233220086),300000,652456
POINT(-1.2225421049 51.7713841699),300000,179749
POINT(-1.2454693817 51.599939294),300000,530052
POINT(-1.2311454055 51.6145387976),300000,601971
POINT(-1.2614256152 51.6131864096),300000,544820
POINT(-1.1554444924 51.8976542534),300000,639152
POINT(-1.3589805722 52.069578973),300000,619151
POINT(-1.279640258 51.6303745179),300000,91440
POINT(-1.25929378 51.7493856114),300000,252900
POINT(-1.3465445671 52.054990294),300000,335534
POINT(-1.2659187538 51.6874221186),300000,416817
POINT(-1.3696347634 51.786641217),300000,488950
POINT(-1.5090694182 51.7815964748),300000,201477
POINT(-1.4335745477 51.5972015873),300000,692488
POINT(-1.1359978587 51.9060277315),300000,467530
POINT(-1.4986709364 51.783341761),300000,554174
POINT(-1.1342804065 51.8940387351),300000,738204
POINT(-1.5487732345 51.7947483771),300000,553768
POINT(-1.270018707 51.6041945111),300000,591816
POINT(-1.2181005637 51.7583441713),300000,261015
POINT(-1.2649479802 51.776772938),300000,305702
POINT(-1.2990854288 51.6661345988),300000,540541
POINT(-0.9775225463 51.4635473456),300000,551707
POINT(-1.4246649345 51.7275805277),300000,651419
POINT(-1.3005742521 51.6652263229),300000,702243
POINT(-1.5362952823 51.9425411851),300000,185853
POINT(-1.2646665557 51.7717899513),300000,203721
POINT(-1.5988262562 51.7622015014),300000,566123
POINT(-1.4640326295 51.7948594051),300000,580368
POINT(-1.2948914752 51.663385093),300000,652560
POINT(-1.1564052638 51.8975712328),300000,275614
POINT(-1.4341453919 51.5965749257),300000,343920
POINT(-1.4356689943 51.6075969937),300000,381394
POINT(-1.1062009811 51.6233118934),300000,692809
POINT(-1.3734641157 51.7823098607),300000,691802
POINT(-1.5990829105 51.7692155934),300000,3847
POINT(-1.5093852443 51.6373396623),300000,384805
POINT(-1.5093852443 51.6373396623),300000,385399
POINT(-1.6555544066 51.603753831),300000,456243
POINT(-0.9944963578 51.4575616156),300000,574567
POINT(-1.225042362 51.7218490708),300000,590215
POINT(-1.2925192004 51.6625256412),300000,677438
POINT(-1.281154322 51.6305636183),300000,476813
POINT(-1.6555544066 51.603753831),300000,628387
POINT(-1.4958565655 51.778321528),300000,565609
POINT(-1.3017207293 51.6169124089),300000,704706
POINT(-1.1197893625 51.9566541993),300000,109065
POINT(-1.213076959 51.7547770026),300000,246972
POINT(-1.1504013914 51.8968806591),300000,307183
POINT(-1.3238967587 52.0712978129),300000,455455
POINT(-1.5426137924 51.9449395021),300000,455852
POINT(-1.2032717147 51.718394664),300000,582123
POINT(-1.3899584812 51.7857052778),300000,303438
POINT(-1.3101608797 51.8230732482),300000,420793
POINT(-1.5894010162 51.6510350945),300000,517623
POINT(-1.1452734802 51.8990553542),300000,680614
POINT(-1.0170617111 51.5889438814),300000,710221
POINT(-1.5422609834 51.7318556668),300000,366125
POINT(-1.3638667364 52.0655595474),300000,434871
POINT(-1.26569507 51.6484512466),300000,463838
POINT(-1.17512215 51.8992863859),300000,543643
POINT(-1.1401999337 51.9090166484),300000,565608
POINT(-1.5412819028 51.9414368222),300000,616175
POINT(-1.2672212947 51.6846968093),300000,713140
POINT(-1.1374341316 51.6369517471),300000,713197
POINT(-1.4533907532 51.5893019672),300000,410807
POINT(-1.2850961577 51.5994406919),300000,488395
POINT(-1.5879908166 51.7714430657),300000,522753
POINT(-1.363217726 52.0783591802),300000,382470
POINT(-1.2623753757 51.6071589899),300000,524975
POINT(-1.3064753907 52.0185730001),300000,545998
POINT(-1.5930878682 51.6476850739),300000,556123
POINT(-1.1550354084 51.9016434407),300000,565421
POINT(-1.6166015286 51.5672895488),300000,569727
POINT(-1.3734641157 51.7823098607),300000,593045
POINT(-1.3647350253 52.0773514164),300000,461040
POINT(-1.2271005793 51.7267898578),300000,637712
POINT(-1.1381120765 51.7459700638),300000,707923
POINT(-1.3637326305 52.0780652679),300000,500762
POINT(-1.5009039653 51.7898609997),300000,579375
POINT(-1.1459233126 51.9046436472),300000,671736
POINT(-1.3599228945 52.1231071857),300000,711702
POINT(-1.2929869351 51.8218205079),300000,223151
POINT(-1.2613299055 51.6751558831),300000,374442
POINT(-1.6639527211 51.5985989627),300000,493353
POINT(-1.5429604181 51.9394563289),300000,696873
POINT(-1.1476076105 51.9055100357),300000,721191
POINT(-1.2990854288 51.6661345988),300000,740327
POINT(-1.6639527211 51.5985989627),300000,471391
POINT(-1.1701575701 51.6657806962),300000,709850
POINT(-1.4737912367 51.7848962248),300000,410968
POINT(-1.2320009052 51.9610992043),300000,679912
POINT(-1.243207032 51.6196523837),300000,705237
POINT(-1.2050212664 51.7391226546),300000,484127
POINT(-1.3011100201 52.1066880579),300000,41117
POINT(-1.138202165 51.5696907611),300000,179477
POINT(-0.9832437336 51.4710426244),300000,283339
POINT(-1.5941405746 51.7708979982),300000,506204
POINT(-0.9672809578 51.7508968413),300000,584814
POINT(-1.3885752326 51.6368267302),385000,54934
POINT(-0.9765771856 51.7478760574),385000,692580
POINT(-1.4746819077 51.7968316692),385000,425568
POINT(-1.26705484 51.6869436587),385000,464804
POINT(-1.1436953517 51.5768253922),385000,429707
POINT(-1.171826231 51.8919892884),385000,505192
POINT(-1.3459829397 52.0614965618),385000,450130
POINT(-0.9768197318 51.4614999843),385000,529212
POINT(-1.4903046465 51.7912180686),385000,692506
POINT(-1.5388697984 51.729288816),385000,47889
POINT(-1.2705738305 51.7793525135),385000,242921
POINT(-1.1436953517 51.5768253922),385000,438361
POINT(-1.1847922358 51.8869637935),385000,601263
POINT(-1.2790002125 51.6771447486),385000,431014
POINT(-1.1291087168 51.7448966811),385000,467993
POINT(-1.2831814561 51.8097668143),385000,522475
POINT(-1.1423847495 51.8851248241),385000,721216
POINT(-1.3587160344 51.7141569259),385000,399373
POINT(-1.4094175729 51.5941243758),385000,526279
POINT(-1.3514550595 52.0472313429),385000,130605
POINT(-1.1315596664 51.6063189191),385000,423993
POINT(-1.279640258 51.6303745179),385000,472866
POINT(-1.1045113371 51.5968544276),385000,31488
POINT(-1.137340307 51.5267576606),385000,259299
POINT(-1.5400560471 51.7293923825),385000,380938
POINT(-1.2695727089 51.6103959717),385000,427173
POINT(-1.2747503078 51.8199382935),385000,369684
POINT(-1.5955179271 51.6507146129),385000,668553
POINT(-1.3155476754 52.0667721664),385000,5869
POINT(-1.1464686541 51.9103840208),385000,354868
POINT(-1.2134016963 51.7185798222),385000,383126
POINT(-0.9660867743 51.4823033241),385000,370138
POINT(-1.4264817193 51.6135678612),385000,120469
POINT(-1.3600856032 52.0810574275),385000,122197
POINT(-1.4933245791 51.7830850129),385000,442082
POINT(-1.2567147686 51.600955056),385000,586992
POINT(-0.9770213626 51.6909986743),385000,348037
POINT(-1.2371578377 51.7365661888),385000,530665
POINT(-1.1339080428 51.747665524),385000,666244
POINT(-1.2632790108 51.7706663375),385000,251847
POINT(-1.2790037666 51.8088691379),385000,495473
POINT(-1.2750618441 51.7507336549),385000,715611
POINT(-1.1176466031 51.899678526),385000,76075
POINT(-1.2099257992 51.7593504616),385000,612402
POINT(-1.3691097021 52.0620273255),385000,74636
POINT(-1.2700596673 51.6835995023),385000,343051
POINT(-1.2649425963 51.6082540718),385000,569985
POINT(-1.1301083472 51.8677443991),385000,627770
POINT(-1.284268197 51.6787594287),385000,131327
POINT(-1.0039367438 51.7091772921),385000,369747
POINT(-1.4340557737 51.5979771872),385000,410865
POINT(-1.3065377762 51.7509144296),385000,446957
POINT(-1.2801908471 51.7515923632),385000,525683
POINT(-0.9596238628 51.4695042966),385000,655562
POINT(-1.3235295711 51.6266518644),385000,375116
POINT(-1.1560340236 51.9135100635),385000,702660
POINT(-1.4839771964 52.0000187421),385000,126836
POINT(-1.1366661672 51.60736362),385000,427130
POINT(-1.1288600464 51.6070362508),385000,452864
POINT(-1.487806783 51.9975809346),385000,143397
POINT(-1.6580362784 51.6020526618),385000,154758
POINT(-1.2622352879 51.5979776447),385000,401173
POINT(-0.9160810799 51.703238211),385000,484903
POINT(-1.1970822997 51.7458032518),385000,640894
POINT(-1.2640826471 51.6819977338),385000,722959
POINT(-1.1227953701 51.869623263),385000,7983
POINT(-0.9036456601 51.7088145894),385000,569252
POINT(-1.2709512852 51.6821214249),385000,329062
POINT(-1.3101243519 52.0229370218),385000,513526
POINT(-1.1720580326 51.8944005857),385000,375656
POINT(-1.3179531667 52.0687910683),385000,534838
POINT(-1.2239307456 51.762240108),470000,514744
POINT(-1.2113414414 51.7313067397),470000,721310
POINT(-1.5037385202 51.7244250893),470000,117741
POINT(-1.3560023861 52.0534779522),470000,147724
POINT(-1.2767005164 51.8113995505),470000,387427
POINT(-1.2477214021 51.733568154),470000,582376
POINT(-1.2961083844 51.6024923575),470000,136993
POINT(-1.4717337523 51.795973251),470000,89252
POINT(-1.0763239886 51.5095148641),470000,72611
POINT(-1.2244069269 51.6234861507),470000,142685
POINT(-1.3016238905 51.83000017),470000,298275
POINT(-1.2826356769 51.6923716626),470000,419514
POINT(-0.9874085015 51.4806281235),470000,627653
POINT(-1.5805147896 51.7712098312),470000,29324
POINT(-1.1149727005 51.6261207299),470000,118997
POINT(-1.2520063903 51.7336494328),470000,524800
POINT(-1.2737989045 51.6777151918),470000,500161
POINT(-1.3729617469 52.0181183944),470000,254668
POINT(-1.1611463009 51.9130161518),470000,129475
POINT(-1.304632809 51.7495005297),470000,462023
POINT(-1.5426224438 51.8351492647),470000,462296
POINT(-1.289800015 51.7476046379),470000,548500
POINT(-0.9623972667 51.4773520309),470000,348051
POINT(-0.9601590324 51.4744636975),470000,342987
POINT(-1.5955179271 51.6507146129),470000,471852
POINT(-1.2324634457 51.7418316085),470000,690264
POINT(-1.1145193967 51.6256587432),470000,1978
POINT(-1.370474583 52.0125847198),470000,19152
POINT(-1.4144333426 51.5880171861),470000,45033
POINT(-1.2669120528 51.598942038),470000,127121
POINT(-1.2902471208 51.5959471779),470000,149581
POINT(-1.0001609912 51.6506370576),470000,188207
POINT(-1.3035565753 51.8072366659),470000,393749
POINT(-1.5268421208 51.8965593195),470000,396432
POINT(-1.15674728 51.9041463019),470000,17713
POINT(-1.3684077935 52.0611154642),470000,122005
POINT(-1.5080367328 51.7872476881),470000,147185
POINT(-0.930294927 51.6902316975),470000,340878
POINT(-1.1780470684 51.899091057),470000,354619
POINT(-0.8994460477 51.5316653094),470000,593603
POINT(-0.9775225463 51.4635473456),470000,627172
POINT(-1.2328371026 51.7479931884),470000,668208
POINT(-1.4798106854 51.7884026883),470000,361148
POINT(-1.2209779221 51.7418370088),470000,682176
POINT(-1.1471880476 51.5690909825),470000,700337
POINT(-1.4280209876 52.037171545),470000,374771
POINT(-1.3031586909 51.6126049682),470000,133530
POINT(-1.5509117923 51.7925806918),470000,199700
POINT(-1.4259178978 51.85145959),470000,449576
POINT(-1.1350546082 51.9082146643),470000,154237
POINT(-0.9640283798 51.7467949789),470000,643699
POINT(-1.4902746727 51.7810127853),310000,680687
POINT(-1.4982024787 51.7798331397),310000,697876
POINT(-1.3477944596 52.064311761),310000,414250
POINT(-1.2630237569 51.6018939526),310000,394109
POINT(-1.5041932777 51.7966454075),310000,601823
POINT(-1.3272781516 52.0501526866),310000,347087
POINT(-1.2495356475 51.5976364885),310000,374411
POINT(-1.3054309888 51.925869234),310000,535083
POINT(-1.209611596 51.7225735162),310000,711676
POINT(-1.1867780204 51.7630588118),310000,568778
POINT(-1.5968973337 51.6467450901),310000,642462
POINT(-1.3443299128 52.0518491764),310000,350555
POINT(-1.4362319755 51.590128975),310000,678398
POINT(-0.9795697599 51.4562995647),310000,243418
POINT(-1.2642293631 51.5996625876),310000,386118
POINT(-1.5041932777 51.7966454075),310000,692909
POINT(-1.5088861505 51.7784487413),310000,162748
POINT(-1.2429183754 51.5979267578),310000,395716
POINT(-1.1339208713 51.9074510554),310000,414082
POINT(-1.2510345629 51.6039401886),310000,473988
POINT(-1.3482282474 52.0625699301),310000,523544
POINT(-1.225741662 51.6256978984),310000,374709
POINT(-1.164620828 51.6468411294),310000,607458
POINT(-1.5858338066 51.6491253715),310000,427108
POINT(-0.9609424536 51.4564414757),310000,249315
POINT(-1.2586367699 51.6097250568),310000,503498
POINT(-1.3696347634 51.786641217),310000,552376
POINT(-1.243384184 51.6202919297),310000,739655
POINT(-1.1726099038 51.9039172466),310000,509309
POINT(-1.2453552793 51.7156782227),310000,231105
POINT(-1.5987616205 51.650033376),310000,629273
POINT(-1.130282388 51.6059048458),310000,667460
